arch,symbol,dll,export,lib
arm,CoFreeUnusedLibrariesEx,ole32.dll,CoFreeUnusedLibrariesEx,Ole32.Lib
arm,CoGetApartmentID,ole32.dll,CoGetApartmentID,Ole32.Lib
arm,CoGetApartmentType,ole32.dll,CoGetApartmentType,Ole32.Lib
arm,CoGetCallContext,ole32.dll,CoGetCallContext,Ole32.Lib
arm,CoGetCallerTID,ole32.dll,CoGetCallerTID,Ole32.Lib
arm,CoGetCancelObject,ole32.dll,CoGetCancelObject,Ole32.Lib
arm,CoGetClassObject,ole32.dll,CoGetClassObject,Ole32.Lib
arm,CoGetClassObjectFromURL,urlmon.dll,CoGetClassObjectFromURL,Urlmon.Lib
arm,CoGetClassVersion,ole32.dll,CoGetClassVersion,Ole32.Lib
arm,CoGetComCatalog,ole32.dll,CoGetComCatalog,Ole32.Lib
arm,CoGetContextToken,ole32.dll,CoGetContextToken,Ole32.Lib
arm,CoGetCurrentLogicalThreadId,ole32.dll,CoGetCurrentLogicalThreadId,Ole32.Lib
arm,CoGetCurrentProcess,ole32.dll,CoGetCurrentProcess,Ole32.Lib
arm,CoGetDefaultContext,ole32.dll,CoGetDefaultContext,Ole32.Lib
arm,CoGetInstanceFromFile,ole32.dll,CoGetInstanceFromFile,Ole32.Lib
arm,CoGetInstanceFromIStorage,ole32.dll,CoGetInstanceFromIStorage,Ole32.Lib
arm,CoGetInterceptor,ole32.dll,CoGetInterceptor,Ole32.Lib
arm,CoGetInterceptorFromTypeInfo,ole32.dll,CoGetInterceptorFromTypeInfo,Ole32.Lib
arm,CoGetInterfaceAndReleaseStream,ole32.dll,CoGetInterfaceAndReleaseStream,Ole32.Lib
arm,CoGetMalloc,ole32.dll,CoGetMalloc,Ole32.Lib
arm,CoGetMarshalSizeMax,ole32.dll,CoGetMarshalSizeMax,Ole32.Lib
arm,CoGetObject,ole32.dll,CoGetObject,Ole32.Lib
arm,CoGetObjectContext,ole32.dll,CoGetObjectContext,Ole32.Lib
arm,CoGetPSClsid,ole32.dll,CoGetPSClsid,Ole32.Lib
arm,CoGetProcessIdentifier,ole32.dll,CoGetProcessIdentifier,Ole32.Lib
arm,CoGetStandardMarshal,ole32.dll,CoGetStandardMarshal,Ole32.Lib
arm,CoGetStdMarshalEx,ole32.dll,CoGetStdMarshalEx,Ole32.Lib
arm,CoGetSystemSecurityPermissions,ole32.dll,CoGetSystemSecurityPermissions,Ole32.Lib
arm,CoGetTreatAsClass,ole32.dll,CoGetTreatAsClass,Ole32.Lib
arm,CoHandlePriorityEventsFromMessagePump,ole32.dll,CoHandlePriorityEventsFromMessagePump,Ole32.Lib
arm,CoImpersonateClient,ole32.dll,CoImpersonateClient,Ole32.Lib
arm,CoIncrementMTAUsage,ole32.dll,CoIncrementMTAUsage,Ole32.Lib
arm,CoInitialize,ole32.dll,CoInitialize,Ole32.Lib
arm,CoInitializeCor,mscoree.dll,CoInitializeCor,mscoree.lib
arm,CoInitializeEE,mscoree.dll,CoInitializeEE,mscoree.lib
arm,CoInitializeEx,ole32.dll,CoInitializeEx,Ole32.Lib
arm,CoInitializeSecurity,ole32.dll,CoInitializeSecurity,Ole32.Lib
arm,CoInitializeWOW,ole32.dll,CoInitializeWOW,Ole32.Lib
arm,CoInstall,ole32.dll,CoInstall,Ole32.Lib
arm,CoInternetCanonicalizeIUri,urlmon.dll,CoInternetCanonicalizeIUri,Urlmon.Lib
arm,CoInternetCombineIUri,urlmon.dll,CoInternetCombineIUri,Urlmon.Lib
arm,CoInternetCombineUrl,urlmon.dll,CoInternetCombineUrl,Urlmon.Lib
arm,CoInternetCombineUrlEx,urlmon.dll,CoInternetCombineUrlEx,Urlmon.Lib
arm,CoInternetCompareUrl,urlmon.dll,CoInternetCompareUrl,Urlmon.Lib
arm,CoInternetCreateSecurityManager,urlmon.dll,CoInternetCreateSecurityManager,Urlmon.Lib
arm,CoInternetCreateZoneManager,urlmon.dll,CoInternetCreateZoneManager,Urlmon.Lib
arm,CoInternetGetProtocolFlags,urlmon.dll,CoInternetGetProtocolFlags,Urlmon.Lib
arm,CoInternetGetSecurityUrl,urlmon.dll,CoInternetGetSecurityUrl,Urlmon.Lib
arm,CoInternetGetSecurityUrlEx,urlmon.dll,CoInternetGetSecurityUrlEx,Urlmon.Lib
arm,CoInternetGetSession,urlmon.dll,CoInternetGetSession,Urlmon.Lib
arm,CoInternetIsFeatureEnabled,urlmon.dll,CoInternetIsFeatureEnabled,Urlmon.Lib
arm,CoInternetIsFeatureEnabledForIUri,urlmon.dll,CoInternetIsFeatureEnabledForIUri,Urlmon.Lib
arm,CoInternetIsFeatureEnabledForUrl,urlmon.dll,CoInternetIsFeatureEnabledForUrl,Urlmon.Lib
arm,CoInternetIsFeatureZoneElevationEnabled,urlmon.dll,CoInternetIsFeatureZoneElevationEnabled,Urlmon.Lib
arm,CoInternetParseIUri,urlmon.dll,CoInternetParseIUri,Urlmon.Lib
arm,CoInternetParseUrl,urlmon.dll,CoInternetParseUrl,Urlmon.Lib
arm,CoInternetQueryInfo,urlmon.dll,CoInternetQueryInfo,Urlmon.Lib
arm,CoInternetSetFeatureEnabled,urlmon.dll,CoInternetSetFeatureEnabled,Urlmon.Lib
arm,CoInvalidateRemoteMachineBindings,ole32.dll,CoInvalidateRemoteMachineBindings,Ole32.Lib
arm,CoIsHandlerConnected,ole32.dll,CoIsHandlerConnected,Ole32.Lib
arm,CoIsOle1Class,ole32.dll,CoIsOle1Class,Ole32.Lib
arm,CoLoadLibrary,ole32.dll,CoLoadLibrary,Ole32.Lib
arm,CoLockObjectExternal,ole32.dll,CoLockObjectExternal,Ole32.Lib
arm,CoMarshalHresult,ole32.dll,CoMarshalHresult,Ole32.Lib
arm,CoMarshalInterThreadInterfaceInStream,ole32.dll,CoMarshalInterThreadInterfaceInStream,Ole32.Lib
arm,CoMarshalInterface,ole32.dll,CoMarshalInterface,Ole32.Lib
arm,CoQueryAuthenticationServices,ole32.dll,CoQueryAuthenticationServices,Ole32.Lib
arm,CoQueryClientBlanket,ole32.dll,CoQueryClientBlanket,Ole32.Lib
arm,CoQueryProxyBlanket,ole32.dll,CoQueryProxyBlanket,Ole32.Lib
arm,CoQueryReleaseObject,ole32.dll,CoQueryReleaseObject,Ole32.Lib
arm,CoReactivateObject,ole32.dll,CoReactivateObject,Ole32.Lib
arm,CoRegisterChannelHook,ole32.dll,CoRegisterChannelHook,Ole32.Lib
arm,CoRegisterClassObject,ole32.dll,CoRegisterClassObject,Ole32.Lib
arm,CoRegisterInitializeSpy,ole32.dll,CoRegisterInitializeSpy,Ole32.Lib
arm,CoRegisterMallocSpy,ole32.dll,CoRegisterMallocSpy,Ole32.Lib
arm,CoRegisterMessageFilter,ole32.dll,CoRegisterMessageFilter,Ole32.Lib
arm,CoRegisterPSClsid,ole32.dll,CoRegisterPSClsid,Ole32.Lib
arm,CoRegisterSurrogate,ole32.dll,CoRegisterSurrogate,Ole32.Lib
arm,CoRegisterSurrogateEx,ole32.dll,CoRegisterSurrogateEx,Ole32.Lib
arm,CoReleaseMarshalData,ole32.dll,CoReleaseMarshalData,Ole32.Lib
arm,CoReleaseServerProcess,ole32.dll,CoReleaseServerProcess,Ole32.Lib
arm,CoResumeClassObjects,ole32.dll,CoResumeClassObjects,Ole32.Lib
arm,CoRetireServer,ole32.dll,CoRetireServer,Ole32.Lib
arm,CoRevertToSelf,ole32.dll,CoRevertToSelf,Ole32.Lib
arm,CoRevokeClassObject,ole32.dll,CoRevokeClassObject,Ole32.Lib
arm,CoRevokeInitializeSpy,ole32.dll,CoRevokeInitializeSpy,Ole32.Lib
arm,CoRevokeMallocSpy,ole32.dll,CoRevokeMallocSpy,Ole32.Lib
arm,CoSetCancelObject,ole32.dll,CoSetCancelObject,Ole32.Lib
arm,CoSetMessageDispatcher,ole32.dll,CoSetMessageDispatcher,Ole32.Lib
arm,CoSetProxyBlanket,ole32.dll,CoSetProxyBlanket,Ole32.Lib
arm,CoSuspendClassObjects,ole32.dll,CoSuspendClassObjects,Ole32.Lib
arm,CoSwitchCallContext,ole32.dll,CoSwitchCallContext,Ole32.Lib
arm,CoTaskMemAlloc,ole32.dll,CoTaskMemAlloc,Ole32.Lib
arm,CoTaskMemFree,ole32.dll,CoTaskMemFree,Ole32.Lib
arm,CoTaskMemRealloc,ole32.dll,CoTaskMemRealloc,Ole32.Lib
arm,CoTestCancel,ole32.dll,CoTestCancel,Ole32.Lib
arm,CoTreatAsClass,ole32.dll,CoTreatAsClass,Ole32.Lib
arm,CoUninitialize,ole32.dll,CoUninitialize,Ole32.Lib
arm,CoUninitializeCor,mscoree.dll,CoUninitializeCor,mscoree.lib
arm,CoUninitializeEE,mscoree.dll,CoUninitializeEE,mscoree.lib
arm,CoUnloadingWOW,ole32.dll,CoUnloadingWOW,Ole32.Lib
arm,CoUnmarshalHresult,ole32.dll,CoUnmarshalHresult,Ole32.Lib
arm,CoUnmarshalInterface,ole32.dll,CoUnmarshalInterface,Ole32.Lib
arm,CoWaitForMultipleHandles,ole32.dll,CoWaitForMultipleHandles,Ole32.Lib
arm,CoWaitForMultipleObjects,ole32.dll,CoWaitForMultipleObjects,Ole32.Lib
arm,ComPs_NdrDllCanUnloadNow,ole32.dll,ComPs_NdrDllCanUnloadNow,Ole32.Lib
arm,ComPs_NdrDllGetClassObject,ole32.dll,ComPs_NdrDllGetClassObject,Ole32.Lib
arm,ComPs_NdrDllRegisterProxy,ole32.dll,ComPs_NdrDllRegisterProxy,Ole32.Lib
arm,ComPs_NdrDllUnregisterProxy,ole32.dll,ComPs_NdrDllUnregisterProxy,Ole32.Lib
arm,CommConfigDialogA,KERNEL32.dll,CommConfigDialogA,kernel32.Lib
arm,CommConfigDialogW,KERNEL32.dll,CommConfigDialogW,kernel32.Lib
arm,CommandLineFromMsiDescriptor,ADVAPI32.dll,CommandLineFromMsiDescriptor,AdvAPI32.Lib
arm,CompareFileTime,KERNEL32.dll,CompareFileTime,kernel32.Lib
arm,CompareSecurityIds,urlmon.dll,CompareSecurityIds,Urlmon.Lib
arm,CompareStringA,KERNEL32.dll,CompareStringA,kernel32.Lib
arm,CompareStringEx,KERNEL32.dll,CompareStringEx,kernel32.Lib
arm,CompareStringOrdinal,KERNEL32.dll,CompareStringOrdinal,kernel32.Lib
arm,CompareStringW,KERNEL32.dll,CompareStringW,kernel32.Lib
arm,CompatFlagsFromClsid,urlmon.dll,CompatFlagsFromClsid,Urlmon.Lib
arm,Compress,Cabinet.dll,33,Cabinet.Lib
arm,ComputeAccessTokenFromCodeAuthzLevel,ADVAPI32.dll,ComputeAccessTokenFromCodeAuthzLevel,AdvAPI32.Lib
arm,ConnectNamedPipe,KERNEL32.dll,ConnectNamedPipe,kernel32.Lib
arm,ContinueDebugEvent,KERNEL32.dll,ContinueDebugEvent,kernel32.Lib
arm,ControlService,ADVAPI32.dll,ControlService,AdvAPI32.Lib
arm,ControlServiceExA,ADVAPI32.dll,ControlServiceExA,AdvAPI32.Lib
arm,ControlServiceExW,ADVAPI32.dll,ControlServiceExW,AdvAPI32.Lib
arm,ControlTraceA,ADVAPI32.dll,ControlTraceA,AdvAPI32.Lib
arm,ControlTraceW,ADVAPI32.dll,ControlTraceW,AdvAPI32.Lib
arm,ConvertAccessToSecurityDescriptorA,ADVAPI32.dll,ConvertAccessToSecurityDescriptorA,AdvAPI32.Lib
arm,ConvertAccessToSecurityDescriptorW,ADVAPI32.dll,ConvertAccessToSecurityDescriptorW,AdvAPI32.Lib
arm,ConvertDefaultLocale,KERNEL32.dll,ConvertDefaultLocale,kernel32.Lib
arm,ConvertFiberToThread,KERNEL32.dll,ConvertFiberToThread,kernel32.Lib
arm,ConvertPropVariant,MF.dll,ConvertPropVariant,Mf.lib
arm,ConvertPropVariant,MFCORE.dll,ConvertPropVariant,Mfcore.lib
arm,ConvertSDToStringSDDomainW,ADVAPI32.dll,ConvertSDToStringSDDomainW,AdvAPI32.Lib
arm,ConvertSDToStringSDRootDomainA,ADVAPI32.dll,ConvertSDToStringSDRootDomainA,AdvAPI32.Lib
arm,ConvertSDToStringSDRootDomainW,ADVAPI32.dll,ConvertSDToStringSDRootDomainW,AdvAPI32.Lib
arm,ConvertSecurityDescriptorToAccessA,ADVAPI32.dll,ConvertSecurityDescriptorToAccessA,AdvAPI32.Lib
arm,ConvertSecurityDescriptorToAccessNamedA,ADVAPI32.dll,ConvertSecurityDescriptorToAccessNamedA,AdvAPI32.Lib
arm,ConvertSecurityDescriptorToAccessNamedW,ADVAPI32.dll,ConvertSecurityDescriptorToAccessNamedW,AdvAPI32.Lib
arm,ConvertSecurityDescriptorToAccessW,ADVAPI32.dll,ConvertSecurityDescriptorToAccessW,AdvAPI32.Lib
arm,ConvertSecurityDescriptorToStringSecurityDescriptorA,ADVAPI32.dll,ConvertSecurityDescriptorToStringSecurityDescriptorA,AdvAPI32.Lib
arm,ConvertSecurityDescriptorToStringSecurityDescriptorW,ADVAPI32.dll,ConvertSecurityDescriptorToStringSecurityDescriptorW,AdvAPI32.Lib
arm,ConvertSidToStringSidA,ADVAPI32.dll,ConvertSidToStringSidA,AdvAPI32.Lib
arm,ConvertSidToStringSidW,ADVAPI32.dll,ConvertSidToStringSidW,AdvAPI32.Lib
arm,ConvertStringSDToSDDomainA,ADVAPI32.dll,ConvertStringSDToSDDomainA,AdvAPI32.Lib
arm,ConvertStringSDToSDDomainW,ADVAPI32.dll,ConvertStringSDToSDDomainW,AdvAPI32.Lib
arm,ConvertStringSDToSDRootDomainA,ADVAPI32.dll,ConvertStringSDToSDRootDomainA,AdvAPI32.Lib
arm,ConvertStringSDToSDRootDomainW,ADVAPI32.dll,ConvertStringSDToSDRootDomainW,AdvAPI32.Lib
arm,ConvertStringSecurityDescriptorToSecurityDescriptorA,ADVAPI32.dll,ConvertStringSecurityDescriptorToSecurityDescriptorA,AdvAPI32.Lib
arm,ConvertStringSecurityDescriptorToSecurityDescriptorW,ADVAPI32.dll,ConvertStringSecurityDescriptorToSecurityDescriptorW,AdvAPI32.Lib
arm,ConvertStringSidToSidA,ADVAPI32.dll,ConvertStringSidToSidA,AdvAPI32.Lib
arm,ConvertStringSidToSidW,ADVAPI32.dll,ConvertStringSidToSidW,AdvAPI32.Lib
arm,ConvertThreadToFiber,KERNEL32.dll,ConvertThreadToFiber,kernel32.Lib
arm,ConvertThreadToFiberEx,KERNEL32.dll,ConvertThreadToFiberEx,kernel32.Lib
arm,ConvertToAutoInheritPrivateObjectSecurity,ADVAPI32.dll,ConvertToAutoInheritPrivateObjectSecurity,AdvAPI32.Lib
arm,CopyAcceleratorTableA,USER32.dll,CopyAcceleratorTableA,User32.Lib
arm,CopyAcceleratorTableW,USER32.dll,CopyAcceleratorTableW,User32.Lib
arm,CopyBindInfo,urlmon.dll,CopyBindInfo,Urlmon.Lib
arm,CopyContext,KERNEL32.dll,CopyContext,kernel32.Lib
arm,CopyFile2,KERNEL32.dll,CopyFile2,kernel32.Lib
arm,CopyFileA,KERNEL32.dll,CopyFileA,kernel32.Lib
arm,CopyFileExA,KERNEL32.dll,CopyFileExA,kernel32.Lib
arm,CopyFileExW,KERNEL32.dll,CopyFileExW,kernel32.Lib
arm,CopyFileTransactedA,KERNEL32.dll,CopyFileTransactedA,kernel32.Lib
arm,CopyFileTransactedW,KERNEL32.dll,CopyFileTransactedW,kernel32.Lib
arm,CopyFileW,KERNEL32.dll,CopyFileW,kernel32.Lib
arm,CopyIcon,USER32.dll,CopyIcon,User32.Lib
arm,CopyImage,USER32.dll,CopyImage,User32.Lib
arm,CopyPropertyStore,MF.dll,CopyPropertyStore,Mf.lib
arm,CopyPropertyStore,MFCORE.dll,CopyPropertyStore,Mfcore.lib
arm,CopyRect,USER32.dll,CopyRect,User32.Lib
arm,CopySid,ADVAPI32.dll,CopySid,AdvAPI32.Lib
arm,CopyStgMedium,urlmon.dll,CopyStgMedium,Urlmon.Lib
arm,CorBindToCurrentRuntime,mscoree.dll,CorBindToCurrentRuntime,mscoree.lib
arm,CorBindToRuntime,mscoree.dll,CorBindToRuntime,mscoree.lib
arm,CorBindToRuntimeByCfg,mscoree.dll,CorBindToRuntimeByCfg,mscoree.lib
arm,CorBindToRuntimeEx,mscoree.dll,CorBindToRuntimeEx,mscoree.lib
arm,CorBindToRuntimeHost,mscoree.dll,CorBindToRuntimeHost,mscoree.lib
arm,CorExitProcess,mscoree.dll,CorExitProcess,mscoree.lib
arm,CorGetSvc,mscoree.dll,CorGetSvc,mscoree.lib
arm,CorMarkThreadInThreadPool,mscoree.dll,CorMarkThreadInThreadPool,mscoree.lib
arm,CountClipboardFormats,USER32.dll,CountClipboardFormats,User32.Lib
arm,CreateALink,alink.dll,CreateALink,alink.lib
arm,CreateAcceleratorTableA,USER32.dll,CreateAcceleratorTableA,User32.Lib
arm,CreateAcceleratorTableW,USER32.dll,CreateAcceleratorTableW,User32.Lib
arm,CreateActCtxA,KERNEL32.dll,CreateActCtxA,kernel32.Lib
arm,CreateActCtxW,KERNEL32.dll,CreateActCtxW,kernel32.Lib
arm,CreateAntiMoniker,ole32.dll,CreateAntiMoniker,Ole32.Lib
arm,CreateAsyncBindCtx,urlmon.dll,CreateAsyncBindCtx,Urlmon.Lib
arm,CreateAsyncBindCtxEx,urlmon.dll,CreateAsyncBindCtxEx,Urlmon.Lib
arm,CreateAudioReverb,XAudio2_8.dll,2,xaudio2.lib
arm,CreateAudioVolumeMeter,XAudio2_8.dll,3,xaudio2.lib
arm,CreateBindCtx,ole32.dll,CreateBindCtx,Ole32.Lib
arm,CreateBoundaryDescriptorA,KERNEL32.dll,CreateBoundaryDescriptorA,kernel32.Lib
arm,CreateBoundaryDescriptorW,KERNEL32.dll,CreateBoundaryDescriptorW,kernel32.Lib
arm,CreateCaret,USER32.dll,CreateCaret,User32.Lib
arm,CreateClassMoniker,ole32.dll,CreateClassMoniker,Ole32.Lib
arm,CreateCodeAuthzLevel,ADVAPI32.dll,CreateCodeAuthzLevel,AdvAPI32.Lib
arm,CreateCompressor,Cabinet.dll,30,Cabinet.Lib
arm,CreateConfigStream,mscoree.dll,CreateConfigStream,mscoree.lib
arm,CreateConsoleScreenBuffer,KERNEL32.dll,CreateConsoleScreenBuffer,kernel32.Lib
arm,CreateCursor,USER32.dll,CreateCursor,User32.Lib
arm,CreateDXGIFactory,dxgi.dll,CreateDXGIFactory,dxgi.lib
arm,CreateDXGIFactory1,dxgi.dll,CreateDXGIFactory1,dxgi.lib
arm,CreateDataAdviseHolder,ole32.dll,CreateDataAdviseHolder,Ole32.Lib
arm,CreateDataCache,ole32.dll,CreateDataCache,Ole32.Lib
arm,CreateDebuggingInterfaceFromVersion,mscoree.dll,CreateDebuggingInterfaceFromVersion,mscoree.lib
arm,CreateDecompressor,Cabinet.dll,40,Cabinet.Lib
arm,CreateDesktopA,USER32.dll,CreateDesktopA,User32.Lib
arm,CreateDesktopExA,USER32.dll,CreateDesktopExA,User32.Lib
arm,CreateDesktopExW,USER32.dll,CreateDesktopExW,User32.Lib
arm,CreateDesktopW,USER32.dll,CreateDesktopW,User32.Lib
arm,CreateDeviceAccessInstance,deviceaccess.dll,CreateDeviceAccessInstance,deviceaccess.lib
arm,CreateDialogIndirectParamA,USER32.dll,CreateDialogIndirectParamA,User32.Lib
arm,CreateDialogIndirectParamW,USER32.dll,CreateDialogIndirectParamW,User32.Lib
arm,CreateDialogParamA,USER32.dll,CreateDialogParamA,User32.Lib
arm,CreateDialogParamW,USER32.dll,CreateDialogParamW,User32.Lib
arm,CreateDirectoryA,KERNEL32.dll,CreateDirectoryA,kernel32.Lib
arm,CreateDirectoryExA,KERNEL32.dll,CreateDirectoryExA,kernel32.Lib
arm,CreateDirectoryExW,KERNEL32.dll,CreateDirectoryExW,kernel32.Lib
arm,CreateDirectoryTransactedA,KERNEL32.dll,CreateDirectoryTransactedA,kernel32.Lib
arm,CreateDirectoryTransactedW,KERNEL32.dll,CreateDirectoryTransactedW,kernel32.Lib
arm,CreateDirectoryW,KERNEL32.dll,CreateDirectoryW,kernel32.Lib
arm,CreateDispTypeInfo,OLEAUT32.dll,31,OleAut32.Lib
arm,CreateErrorInfo,OLEAUT32.dll,202,OleAut32.Lib
arm,CreateEventA,KERNEL32.dll,CreateEventA,kernel32.Lib
arm,CreateEventExA,KERNEL32.dll,CreateEventExA,kernel32.Lib
arm,CreateEventExW,KERNEL32.dll,CreateEventExW,kernel32.Lib
arm,CreateEventW,KERNEL32.dll,CreateEventW,kernel32.Lib
arm,CreateFX,XAudio2_8.dll,4,xaudio2.lib
arm,CreateFiber,KERNEL32.dll,CreateFiber,kernel32.Lib
arm,CreateFiberEx,KERNEL32.dll,CreateFiberEx,kernel32.Lib
arm,CreateFile2,KERNEL32.dll,CreateFile2,kernel32.Lib
arm,CreateFileA,KERNEL32.dll,CreateFileA,kernel32.Lib
arm,CreateFileMappingA,KERNEL32.dll,CreateFileMappingA,kernel32.Lib
arm,CreateFileMappingFromApp,KERNEL32.dll,CreateFileMappingFromApp,kernel32.Lib
arm,CreateFileMappingNumaA,KERNEL32.dll,CreateFileMappingNumaA,kernel32.Lib
arm,CreateFileMappingNumaW,KERNEL32.dll,CreateFileMappingNumaW,kernel32.Lib
arm,CreateFileMappingW,KERNEL32.dll,CreateFileMappingW,kernel32.Lib
arm,CreateFileMoniker,ole32.dll,CreateFileMoniker,Ole32.Lib
arm,CreateFileTransactedA,KERNEL32.dll,CreateFileTransactedA,kernel32.Lib
arm,CreateFileTransactedW,KERNEL32.dll,CreateFileTransactedW,kernel32.Lib
arm,CreateFileW,KERNEL32.dll,CreateFileW,kernel32.Lib
arm,CreateFormatEnumerator,urlmon.dll,CreateFormatEnumerator,Urlmon.Lib
arm,CreateGenericComposite,ole32.dll,CreateGenericComposite,Ole32.Lib
arm,CreateHardLinkA,KERNEL32.dll,CreateHardLinkA,kernel32.Lib
arm,CreateHardLinkTransactedA,KERNEL32.dll,CreateHardLinkTransactedA,kernel32.Lib
arm,CreateHardLinkTransactedW,KERNEL32.dll,CreateHardLinkTransactedW,kernel32.Lib
arm,CreateHardLinkW,KERNEL32.dll,CreateHardLinkW,kernel32.Lib
arm,CreateILockBytesOnHGlobal,ole32.dll,CreateILockBytesOnHGlobal,Ole32.Lib
arm,CreateIUriBuilder,urlmon.dll,CreateIUriBuilder,Urlmon.Lib
arm,CreateIcon,USER32.dll,CreateIcon,User32.Lib
arm,CreateIconFromResource,USER32.dll,CreateIconFromResource,User32.Lib
arm,CreateIconFromResourceEx,USER32.dll,CreateIconFromResourceEx,User32.Lib
arm,CreateIconIndirect,USER32.dll,CreateIconIndirect,User32.Lib
arm,CreateIoCompletionPort,KERNEL32.dll,CreateIoCompletionPort,kernel32.Lib
arm,CreateItemMoniker,ole32.dll,CreateItemMoniker,Ole32.Lib
arm,CreateJobObjectA,KERNEL32.dll,CreateJobObjectA,kernel32.Lib
arm,CreateJobObjectW,KERNEL32.dll,CreateJobObjectW,kernel32.Lib
arm,CreateJobSet,KERNEL32.dll,CreateJobSet,kernel32.Lib
arm,CreateMDIWindowA,USER32.dll,CreateMDIWindowA,User32.Lib
arm,CreateMDIWindowW,USER32.dll,CreateMDIWindowW,User32.Lib
arm,CreateMailslotA,KERNEL32.dll,CreateMailslotA,kernel32.Lib
arm,CreateMailslotW,KERNEL32.dll,CreateMailslotW,kernel32.Lib
arm,CreateMemoryResourceNotification,KERNEL32.dll,CreateMemoryResourceNotification,kernel32.Lib
arm,CreateMenu,USER32.dll,CreateMenu,User32.Lib
arm,CreateMutexA,KERNEL32.dll,CreateMutexA,kernel32.Lib
arm,CreateMutexExA,KERNEL32.dll,CreateMutexExA,kernel32.Lib
arm,CreateMutexExW,KERNEL32.dll,CreateMutexExW,kernel32.Lib
arm,CreateMutexW,KERNEL32.dll,CreateMutexW,kernel32.Lib
arm,CreateNamedPipeA,KERNEL32.dll,CreateNamedPipeA,kernel32.Lib
arm,CreateNamedPipeW,KERNEL32.dll,CreateNamedPipeW,kernel32.Lib
arm,CreateNamedPropertyStore,MF.dll,CreateNamedPropertyStore,Mf.lib
arm,CreateNamedPropertyStore,MFCORE.dll,CreateNamedPropertyStore,Mfcore.lib
arm,CreateObjrefMoniker,ole32.dll,CreateObjrefMoniker,Ole32.Lib
arm,CreateOleAdviseHolder,ole32.dll,CreateOleAdviseHolder,Ole32.Lib
arm,CreatePipe,KERNEL32.dll,CreatePipe,kernel32.Lib
arm,CreatePointerMoniker,ole32.dll,CreatePointerMoniker,Ole32.Lib
arm,CreatePopupMenu,USER32.dll,CreatePopupMenu,User32.Lib
arm,CreatePrivateNamespaceA,KERNEL32.dll,CreatePrivateNamespaceA,kernel32.Lib
arm,CreatePrivateNamespaceW,KERNEL32.dll,CreatePrivateNamespaceW,kernel32.Lib
arm,CreatePrivateObjectSecurity,ADVAPI32.dll,CreatePrivateObjectSecurity,AdvAPI32.Lib
arm,CreatePrivateObjectSecurityEx,ADVAPI32.dll,CreatePrivateObjectSecurityEx,AdvAPI32.Lib
arm,CreatePrivateObjectSecurityWithMultipleInheritance,ADVAPI32.dll,CreatePrivateObjectSecurityWithMultipleInheritance,AdvAPI32.Lib
arm,CreateProcessA,KERNEL32.dll,CreateProcessA,kernel32.Lib
arm,CreateProcessAsUserA,ADVAPI32.dll,CreateProcessAsUserA,AdvAPI32.Lib
arm,CreateProcessAsUserW,ADVAPI32.dll,CreateProcessAsUserW,AdvAPI32.Lib
arm,CreateProcessW,KERNEL32.dll,CreateProcessW,kernel32.Lib
arm,CreateProcessWithLogonW,ADVAPI32.dll,CreateProcessWithLogonW,AdvAPI32.Lib
arm,CreateProcessWithTokenW,ADVAPI32.dll,CreateProcessWithTokenW,AdvAPI32.Lib
arm,CreatePropertyStore,MFPlat.DLL,CreatePropertyStore,Mfplat.lib
arm,CreateProxyFromTypeInfo,RPCRT4.dll,CreateProxyFromTypeInfo,RpcRT4.Lib
arm,CreateRandomAccessStreamOnFile,api-ms-win-shcore-stream-winrt-l1-1-0.dll,CreateRandomAccessStreamOnFile,shcore.lib
arm,CreateRandomAccessStreamOverStream,api-ms-win-shcore-stream-winrt-l1-1-0.dll,CreateRandomAccessStreamOverStream,shcore.lib
arm,CreateRemoteThread,KERNEL32.dll,CreateRemoteThread,kernel32.Lib
arm,CreateRemoteThreadEx,KERNEL32.dll,CreateRemoteThreadEx,kernel32.Lib
arm,CreateRestrictedToken,ADVAPI32.dll,CreateRestrictedToken,AdvAPI32.Lib
arm,CreateSemaphoreA,KERNEL32.dll,CreateSemaphoreA,kernel32.Lib
arm,CreateSemaphoreExA,KERNEL32.dll,CreateSemaphoreExA,kernel32.Lib
arm,CreateSemaphoreExW,KERNEL32.dll,CreateSemaphoreExW,kernel32.Lib
arm,CreateSemaphoreW,KERNEL32.dll,CreateSemaphoreW,kernel32.Lib
arm,CreateServiceA,ADVAPI32.dll,CreateServiceA,AdvAPI32.Lib
arm,CreateServiceW,ADVAPI32.dll,CreateServiceW,AdvAPI32.Lib
arm,CreateStdDispatch,OLEAUT32.dll,32,OleAut32.Lib
arm,CreateStdProgressIndicator,ole32.dll,CreateStdProgressIndicator,Ole32.Lib
arm,CreateStreamOnHGlobal,ole32.dll,CreateStreamOnHGlobal,Ole32.Lib
arm,CreateStreamOverRandomAccessStream,api-ms-win-shcore-stream-winrt-l1-1-0.dll,CreateStreamOverRandomAccessStream,shcore.lib
arm,CreateStubFromTypeInfo,RPCRT4.dll,CreateStubFromTypeInfo,RpcRT4.Lib
arm,CreateSymbolicLinkA,KERNEL32.dll,CreateSymbolicLinkA,kernel32.Lib
arm,CreateSymbolicLinkTransactedA,KERNEL32.dll,CreateSymbolicLinkTransactedA,kernel32.Lib
