symbol,version
ZwQueryIoRingCapabilities,10.0.22000
ZwSetInformationIoRing,10.0.22000
ZwSubmitIoRing,10.0.22000
sqlite3_create_filename,10.0.22000
sqlite3_database_file_object,10.0.22000
sqlite3_drop_modules,10.0.22000
sqlite3_filename_database,10.0.22000
sqlite3_filename_journal,10.0.22000
sqlite3_filename_wal,10.0.22000
sqlite3_free_filename,10.0.22000
sqlite3_hard_heap_limit64,10.0.22000
sqlite3_txn_state,10.0.22000
sqlite3_uri_key,10.0.22000
u_getBinaryPropertySet,10.0.22000
u_getIntPropertyMap,10.0.22000
ucal_getHostTimeZone,10.0.22000
ucfpos_close,10.0.22000
ucfpos_constrainCategory,10.0.22000
ucfpos_constrainField,10.0.22000
ucfpos_getCategory,10.0.22000
ucfpos_getField,10.0.22000
ucfpos_getIndexes,10.0.22000
ucfpos_getInt64IterationContext,10.0.22000
ucfpos_matchesField,10.0.22000
ucfpos_open,10.0.22000
ucfpos_reset,10.0.22000
ucfpos_setInt64IterationContext,10.0.22000
ucfpos_setState,10.0.22000
ucpmap_get,10.0.22000
ucpmap_getRange,10.0.22000
ucptrie_close,10.0.22000
ucptrie_get,10.0.22000
ucptrie_getRange,10.0.22000
ucptrie_getType,10.0.22000
ucptrie_getValueWidth,10.0.22000
ucptrie_internalSmallIndex,10.0.22000
ucptrie_internalSmallU8Index,10.0.22000
ucptrie_internalU8PrevIndex,10.0.22000
ucptrie_openFromBinary,10.0.22000
ucptrie_toBinary,10.0.22000
udtitvfmt_closeResult,10.0.22000
udtitvfmt_openResult,10.0.22000
udtitvfmt_resultAsValue,10.0.22000
ufmtval_getString,10.0.22000
ufmtval_nextPosition,10.0.22000
ulistfmt_closeResult,10.0.22000
ulistfmt_formatStringsToResult,10.0.22000
ulistfmt_openForType,10.0.22000
ulistfmt_openResult,10.0.22000
ulistfmt_resultAsValue,10.0.22000
uloc_openAvailableByType,10.0.22000
umutablecptrie_buildImmutable,10.0.22000
umutablecptrie_clone,10.0.22000
umutablecptrie_close,10.0.22000
umutablecptrie_fromUCPMap,10.0.22000
umutablecptrie_fromUCPTrie,10.0.22000
umutablecptrie_get,10.0.22000
umutablecptrie_getRange,10.0.22000
umutablecptrie_open,10.0.22000
umutablecptrie_set,10.0.22000
umutablecptrie_setRange,10.0.22000
unumf_openForSkeletonAndLocaleWithError,10.0.22000
unumf_resultAsValue,10.0.22000
uplrules_selectFormatted,10.0.22000
ureldatefmt_closeResult,10.0.22000
ureldatefmt_formatNumericToResult,10.0.22000
ureldatefmt_formatToResult,10.0.22000
ureldatefmt_openResult,10.0.22000
ureldatefmt_resultAsValue,10.0.22000
AddClusterNodeEx,10.0.20348
AllocateUserPhysicalPages2,10.0.20348
AmsiNotifyOperation,10.0.20348
AreShortNamesEnabled,10.0.20348
Bcp47GetDistanceCString,10.0.20348
Bcp47GetNeutralFormCString,10.0.20348
Bcp47IsValid,10.0.20348
BeginPanningFeedback,10.0.20348
BluetoothCheckForUnsupportedGuid,10.0.20348
BluetoothEnableConnectableAndDiscoverable,10.0.20348
BluetoothIsBluetoothServiceRunning,10.0.20348
BluetoothIsConnectableByDefault,10.0.20348
BluetoothIsDiscoverableByDefault,10.0.20348
BluetoothIsSwiftPairEnabledByDefault,10.0.20348
BluetoothIsTopOfServiceGroup,10.0.20348
BluetoothMapStatusToError,10.0.20348
BluetoothRegisterForAuthenticationInternal,10.0.20348
BluetoothSdpGetInnerRecord,10.0.20348
BluetoothSdpGetNextRecord,10.0.20348
BluetoothSppEnableIncomingComPort,10.0.20348
BluetoothSppFindNextOpenComPort,10.0.20348
BthpShouldForceAuthentication,10.0.20348
CallFileCopyHook,10.0.20348
CallStackUnwind,10.0.20348
CfHydratePlaceholderWithAttributionPrivate,10.0.20348
ChangeEntryType,10.0.20348
CimAddFsToMergedImage,10.0.20348
CimCreateMergedFile,10.0.20348
CimLookupFile,10.0.20348
CimMergeMountImage,10.0.20348
CloseDefaultICUGroupingLetters,10.0.20348
ClosePhonebookFile,10.0.20348
CompareBcp47Tags,10.0.20348
CopyToPbport,10.0.20348
CreateEntryNode,10.0.20348
CreateLinkNode,10.0.20348
CreateNewAdvertisingId,10.0.20348
CreatePhoneNode,10.0.20348
CreatePortNode,10.0.20348
D3D12GetInterface,10.0.20348
D3DKMTGetProperties,10.0.20348
D3DKMTGetSwapChainSurfacePhysicalAddress,10.0.20348
D3DKMTSetProperties,10.0.20348
DestroyEntryNode,10.0.20348
DestroyLinkNode,10.0.20348
DestroyPhoneNode,10.0.20348
DestroyPortNode,10.0.20348
DnsAddrArrayAddAddr,10.0.20348
DnsAddrArrayAddIp4,10.0.20348
DnsAddrArrayCreate,10.0.20348
DnsAddrBuildFromDnsRecord,10.0.20348
DnsApiOnNetworkChange,10.0.20348
DnsDeleteSettings,10.0.20348
DnsFreeWellKnownServerProperty,10.0.20348
DnsFreeWellKnownServers,10.0.20348
DnsGetInterfaceSettingsInProc,10.0.20348
DnsGetProxyInformationEx,10.0.20348
DnsGetWellKnownServerProperty,10.0.20348
DnsGetWellKnownServers,10.0.20348
DnsIp6AddressToReverseNameW,10.0.20348
DnsIp6ReverseNameToAddressW,10.0.20348
DnsSetWellKnownServerProperty,10.0.20348
DnsStringToAddress,10.0.20348
DnsUpdateCaptivePortalPresence,10.0.20348
DnsWriteReverseNameStringForIpAddressW,10.0.20348
Dns_CacheServiceInitEx,10.0.20348
Dns_SetRecordsScopeId,10.0.20348
DoesProtocolListInfoContain,10.0.20348
DuplicateEntryNode,10.0.20348
DuplicatePhoneNode,10.0.20348
DwGetCustomAuthData,10.0.20348
DwGetCustomDllEntryPoint,10.0.20348
DwGetEntryMode,10.0.20348
DwSetCustomAuthData,10.0.20348
DxcCreateInstance,10.0.20348
DxcCreateInstance2,10.0.20348
EnableAdvertisingId,10.0.20348
EnableAdvertisingIdForUser,10.0.20348
EnableOrDisableNetComponent,10.0.20348
EnableProcessOptionalXStateFeatures,10.0.20348
EndPanningFeedback,10.0.20348
EntryNodeFromName,10.0.20348
FIsNetComponentListed,10.0.20348
FindSavedStateSymbolFieldInType,10.0.20348
ForceActiveVirtualTrustLevel,10.0.20348
ForceNestedHostMode,10.0.20348
FormatLanguageList,10.0.20348
FormatLanguageTag,10.0.20348
FwpmDynamicKeywordSubscribe0,10.0.20348
FwpmDynamicKeywordUnsubscribe0,10.0.20348
FwpmEventProviderFireNetEventEx0,10.0.20348
FwpmNetEventCreateEnumHandleEx,10.0.20348
GetActiveVirtualTrustLevel,10.0.20348
GetApplicationLanguagesWithUserLanguagesFallback,10.0.20348
GetApplicationLayoutDirection,10.0.20348
GetBiosInformation,10.0.20348
GetClosenessOfUnIsoRegionTags,10.0.20348
GetCompositeRegionCode,10.0.20348
GetCountryCodeAndID,10.0.20348
GetCrashDumpHeader,10.0.20348
GetDefaultICUGroupingLetters,10.0.20348
GetDeviceClassStr,10.0.20348
GetDistanceOfClosestLanguageInList,10.0.20348
GetEnabledVirtualTrustLevels,10.0.20348
GetFirstPhoneNode,10.0.20348
GetICUGroupingLetter,10.0.20348
GetInterfaceActiveTimestampCapabilities,10.0.20348
GetInterfaceSupportedTimestampCapabilities,10.0.20348
GetLanguageDirectionality,10.0.20348
GetMrtDisplayLanguageList,10.0.20348
GetNestedVirtualizationMode,10.0.20348
GetNumaNodeProcessorMask2,10.0.20348
GetOverridableParam,10.0.20348
GetParentCompositeRegionCode,10.0.20348
GetPbkAndEntryName,10.0.20348
GetPersonalPhonebookPath,10.0.20348
GetPhonebookDirectory,10.0.20348
GetPreferredDestinationForEntry,10.0.20348
GetProcessDefaultCpuSetMasks,10.0.20348
GetPublicPhonebookPath,10.0.20348
GetSavedStateSymbolFieldInfo,10.0.20348
GetSavedStateSymbolProviderHandle,10.0.20348
GetSavedStateSymbolTypeSize,10.0.20348
GetSharedServiceDirectory,10.0.20348
GetSharedServiceRegistryStateKey,10.0.20348
GetSystemTableInfo,10.0.20348
GetTempPath2A,10.0.20348
GetTempPath2W,10.0.20348
GetThreadEnabledXStateFeatures,10.0.20348
GetThreadSelectedCpuSetMasks,10.0.20348
HcsGetProcessorCompatibilityFromSavedState,10.0.20348
HcsSetupBaseOSVolume,10.0.20348
HcsWaitForComputeSystemExit,10.0.20348
HcsWaitForProcessExit,10.0.20348
HttpCreateRequestQueueEx,10.0.20348
HttpIsFeatureSupported,10.0.20348
HttpSetRequestProperty,10.0.20348
HvsiHvRpcInitialize,10.0.20348
HvsiHvRpcUninitialize,10.0.20348
HvsiR_ResolverQuery,10.0.20348
InternalGetTcpDynamicPortRange,10.0.20348
InternalGetUdp6Table2,10.0.20348
InternalGetUdpDynamicPortRange,10.0.20348
InternalGetUdpTable2,10.0.20348
InternalSetTcpDynamicPortRange,10.0.20348
InternalSetUdpDynamicPortRange,10.0.20348
IsActiveVirtualTrustLevelEnabled,10.0.20348
IsCredentialIsolationEnabled,10.0.20348
IsNestedVirtualizationEnabled,10.0.20348
IsProtocolListInfoEmpty,10.0.20348
IsProtocolListInfoValid,10.0.20348
IsPublicPhonebook,10.0.20348
IsRouterPhonebook,10.0.20348
IsValidPbportForVPNStrategy,10.0.20348
IsValidTag,10.0.20348
IsValidUnIsoRegionTag,10.0.20348
IsWellFormedTag,10.0.20348
JetGetRBSFileInfoA,10.0.20348
JetGetRBSFileInfoW,10.0.20348
JetGetRecordSize3,10.0.20348
LdrHotPatchNotify,10.0.20348
LoadKernelImage,10.0.20348
LoadPortsList2,10.0.20348
LoadSavedStateModuleSymbols,10.0.20348
LoadSavedStateModuleSymbolsEx,10.0.20348
LoadSavedStateSymbolProvider,10.0.20348
LocalServerCertificateMappingModify,10.0.20348
LsaConfigureAutoLogonCredentials,10.0.20348
LsaDisableUserArso,10.0.20348
LsaEnableUserArso,10.0.20348
LsaGetDeviceRegistrationInfo,10.0.20348
LsaIsUserArsoAllowed,10.0.20348
LsaIsUserArsoEnabled,10.0.20348
LsaProfileDeleted,10.0.20348
LsaValidateProcUniqueLuid,10.0.20348
MMDeviceCreateRegistryPropertyStore2,10.0.20348
MicrosoftTelemetryAssertTriggeredUM,10.0.20348
MprUpgradeRouterConfigHelper,10.0.20348
MrmCreateResourceFileWithChecksum,10.0.20348
MrmCreateResourceIndexerWithFlags,10.0.20348
MrmGetPriFileContentChecksum,10.0.20348
NPCancelConnection2,10.0.20348
NetInfo_BuildEx,10.0.20348
NtChangeProcessState,10.0.20348
NtChangeThreadState,10.0.20348
NtCreateProcessStateChange,10.0.20348
NtCreateThreadStateChange,10.0.20348
NtQueueApcThreadEx2,10.0.20348
NtReadVirtualMemoryEx,10.0.20348
OpenDedicatedMemoryPartition,10.0.20348
PbdevicetypeFromPszType,10.0.20348
ProcessSocketNotifications,10.0.20348
QueryAdvertisingId,10.0.20348
QueryAdvertisingIdStatus,10.0.20348
QueryAdvertisingIdStatusForUser,10.0.20348
QueryPartitionInformation,10.0.20348
QueueUserAPC2,10.0.20348
RasGetErrorStringEx,10.0.20348
RasMobileCore,10.0.20348
RdtFromPbdt,10.0.20348
ReadPhonebookFile,10.0.20348
ReadSavedStateGlobalVariable,10.0.20348
RegisterInterfaceTimestampConfigChange,10.0.20348
RegisterLicenseKeyWithExpiration,10.0.20348
ReleaseSavedStateSymbolProvider,10.0.20348
ResUtilVerifyShutdownSafe,10.0.20348
ResolveSavedStateGlobalVariableAddress,10.0.20348
RtlCompareExchangePointerMapping,10.0.20348
RtlCompareExchangePropertyStore,10.0.20348
RtlDelayExecution,10.0.20348
RtlGetSystemGlobalData,10.0.20348
RtlGetSystemTimeAndBias,10.0.20348
RtlIsApiSetImplemented,10.0.20348
RtlIsEcCode,10.0.20348
RtlQueryPointerMapping,10.0.20348
RtlQueryPropertyStore,10.0.20348
RtlRemovePointerMapping,10.0.20348
RtlRemovePropertyStore,10.0.20348
RtlVirtualUnwind2,10.0.20348
RtlWow64ChangeProcessState,10.0.20348
RtlWow64ChangeThreadState,10.0.20348
SHOpenOrGetFolderView,10.0.20348
SampQueryPolicyValue,10.0.20348
ScanMemoryForDosImages,10.0.20348
SensorsQueryDeviceCompatFlags,10.0.20348
SensorsQueryDeviceCompatFlagsUsingSmbiosInformation,10.0.20348
SensorsQueryDeviceCompatFlagsUsingSystemInformation,10.0.20348
SetDefaultModemSettings,10.0.20348
SetProcessDefaultCpuSetMasks,10.0.20348
SetProcessLaunchForegroundPolicy,10.0.20348
SetSavedStateSymbolProviderDebugInfoCallback,10.0.20348
SetThreadSelectedCpuSetMasks,10.0.20348
ShellSetWindowPos,10.0.20348
SortCloseHandle,10.0.20348
SortGetHandle,10.0.20348
SortGetSearchKey,10.0.20348
SrpHostingInitialize,10.0.20348
SrpHostingTerminate,10.0.20348
SslExpandNextGenTrafficKey,10.0.20348
TdhEnumerateProvidersForDecodingSource,10.0.20348
ThreadPool_QueueWork,10.0.20348
UnregisterInterfaceTimestampConfigChange,10.0.20348
UpdatePanningFeedback,10.0.20348
UpdatePreferredVPNDestinationInRegistry,10.0.20348
ValidateEntryName,10.0.20348
ValidateLicenseKeyProtection,10.0.20348
WHvAcceptPartitionMigration,10.0.20348
WHvAdviseGpaRange,10.0.20348
WHvAllocateVpciResource,10.0.20348
WHvCancelPartitionMigration,10.0.20348
WHvCompletePartitionMigration,10.0.20348
WHvCreateNotificationPort,10.0.20348
WHvCreateTrigger,10.0.20348
WHvCreateVirtualProcessor2,10.0.20348
WHvCreateVpciDevice,10.0.20348
WHvDeleteNotificationPort,10.0.20348
WHvDeleteTrigger,10.0.20348
WHvDeleteVpciDevice,10.0.20348
WHvGetInterruptTargetVpSet,10.0.20348
WHvGetVirtualProcessorCpuidOutput,10.0.20348
WHvGetVirtualProcessorState,10.0.20348
WHvGetVpciDeviceInterruptTarget,10.0.20348
WHvGetVpciDeviceNotification,10.0.20348
WHvGetVpciDeviceProperty,10.0.20348
WHvMapGpaRange2,10.0.20348
WHvMapVpciDeviceInterrupt,10.0.20348
WHvMapVpciDeviceMmioRanges,10.0.20348
WHvPostVirtualProcessorSynicMessage,10.0.20348
WHvReadGpaRange,10.0.20348
WHvReadVpciDeviceRegister,10.0.20348
WHvRequestVpciDeviceInterrupt,10.0.20348
WHvRetargetVpciDeviceInterrupt,10.0.20348
WHvSetNotificationPortProperty,10.0.20348
WHvSetVirtualProcessorState,10.0.20348
WHvSetVpciDevicePowerState,10.0.20348
WHvSignalVirtualProcessorSynicEvent,10.0.20348
WHvStartPartitionMigration,10.0.20348
WHvUnmapVpciDeviceInterrupt,10.0.20348
WHvUnmapVpciDeviceMmioRanges,10.0.20348
WHvUpdateTriggerParameters,10.0.20348
WHvWriteGpaRange,10.0.20348
WHvWriteVpciDeviceRegister,10.0.20348
WLInvokeProfileUI,10.0.20348
WLInvokeProfileUIFromXMLFile,10.0.20348
WcmAddAppBasedRoutePolicy,10.0.20348
WcmDeleteAppBasedRoutePolicy,10.0.20348
WinBioImproveBegin,10.0.20348
WinBioImproveEnd,10.0.20348
WinHttpQueryHeadersEx,10.0.20348
WinHttpReadDataEx,10.0.20348
WinStationFreeSessionNotification,10.0.20348
WinStationRegisterSessionNotification,10.0.20348
WinStationRegisterSessionNotificationEx,10.0.20348
WinStationUnRegisterSessionNotification,10.0.20348
WlanPrivateGetBssInfo,10.0.20348
WldpQueryDeviceSecurityInformation,10.0.20348
WriteCrashDumpFile,10.0.20348
WritePhonebookFile,10.0.20348
ZwChangeProcessState,10.0.20348
ZwChangeThreadState,10.0.20348
ZwCreateProcessStateChange,10.0.20348
ZwCreateThreadStateChange,10.0.20348
ZwQueueApcThreadEx2,10.0.20348
ZwReadVirtualMemoryEx,10.0.20348
AssocElemCreateForKey,10.0.19041
CdplProtectKnownUserFolders,10.0.19041
ChangeClusterResourceGroupEx,10.0.19041
CheckIsMSIXPackage,10.0.19041
CimCloseImage,10.0.19041
CimCloseStream,10.0.19041
CimCommitImage,10.0.19041
CimCreateAlternateStream,10.0.19041
CimCreateFile,10.0.19041
CimCreateHardLink,10.0.19041
CimCreateImage,10.0.19041
CimDeletePath,10.0.19041
CimDismountImage,10.0.19041
CimMountImage,10.0.19041
CimWriteStream,10.0.19041
ClusterAddGroupToAffinityRule,10.0.19041
ClusterAffinityRuleControl,10.0.19041
ClusterCreateAffinityRule,10.0.19041
ClusterRemoveAffinityRule,10.0.19041
ClusterRemoveGroupFromAffinityRule,10.0.19041
CoRegisterDeviceCatalog,10.0.19041
CoRevokeDeviceCatalog,10.0.19041
CoreUICallGetAddressOfParameterInBuffer,10.0.19041
CreateCaptureAudioStateMonitor,10.0.19041
CreateCaptureAudioStateMonitorForCategory,10.0.19041
CreateCaptureAudioStateMonitorForCategoryAndDeviceId,10.0.19041
CreateCaptureAudioStateMonitorForCategoryAndDeviceRole,10.0.19041
CreateRenderAudioStateMonitor,10.0.19041
CreateRenderAudioStateMonitorForCategory,10.0.19041
CreateRenderAudioStateMonitorForCategoryAndDeviceId,10.0.19041
CreateRenderAudioStateMonitorForCategoryAndDeviceRole,10.0.19041
D3DKMTDisplayPortOperation,10.0.19041
D3DKMTDuplicateHandle,10.0.19041
D3DKMTEnumAdapters3,10.0.19041
D3DKMTPinResources,10.0.19041
D3DKMTResetTrackedWorkloadStatistics,10.0.19041
D3DKMTUnpinResources,10.0.19041
DMLCreateDevice1,10.0.19041
DXCoreCreateAdapterFactory,10.0.19041
DdqCancelDiagnosticRecordOperation,10.0.19041
DdqCloseSession,10.0.19041
DdqCreateSession,10.0.19041
DdqExtractDiagnosticReport,10.0.19041
DdqFreeDiagnosticRecordLocaleTags,10.0.19041
DdqFreeDiagnosticRecordPage,10.0.19041
DdqFreeDiagnosticRecordProducerCategories,10.0.19041
DdqFreeDiagnosticRecordProducers,10.0.19041
DdqFreeDiagnosticReport,10.0.19041
DdqGetDiagnosticDataAccessLevelAllowed,10.0.19041
DdqGetDiagnosticRecordAtIndex,10.0.19041
DdqGetDiagnosticRecordBinaryDistribution,10.0.19041
DdqGetDiagnosticRecordCategoryAtIndex,10.0.19041
DdqGetDiagnosticRecordCategoryCount,10.0.19041
DdqGetDiagnosticRecordCount,10.0.19041
DdqGetDiagnosticRecordLocaleTagAtIndex,10.0.19041
DdqGetDiagnosticRecordLocaleTagCount,10.0.19041
DdqGetDiagnosticRecordLocaleTags,10.0.19041
DdqGetDiagnosticRecordPage,10.0.19041
DdqGetDiagnosticRecordPayload,10.0.19041
DdqGetDiagnosticRecordProducerAtIndex,10.0.19041
DdqGetDiagnosticRecordProducerCategories,10.0.19041
DdqGetDiagnosticRecordProducerCount,10.0.19041
DdqGetDiagnosticRecordProducers,10.0.19041
DdqGetDiagnosticRecordStats,10.0.19041
DdqGetDiagnosticRecordSummary,10.0.19041
DdqGetDiagnosticRecordTagDistribution,10.0.19041
DdqGetDiagnosticReport,10.0.19041
DdqGetDiagnosticReportAtIndex,10.0.19041
DdqGetDiagnosticReportCount,10.0.19041
DdqGetDiagnosticReportStoreReportCount,10.0.19041
DdqGetSessionAccessLevel,10.0.19041
DdqGetTranscriptConfiguration,10.0.19041
DdqIsDiagnosticRecordSampledIn,10.0.19041
DdqSetTranscriptConfiguration,10.0.19041
DeleteProfileDirectory2,10.0.19041
DhcpIsMeteredDetected,10.0.19041
Direct3DCreate9On12,10.0.19041
Direct3DCreate9On12Ex,10.0.19041
DnsCleanupTcpConnections,10.0.19041
GetCategoryPath,10.0.19041
GetDeviceManagementConfigInfo,10.0.19041
GetHoldParameterInteractionContext,10.0.19041
GetHrtfEngineMinFrameCount,10.0.19041
GetMemoryBlockCacheLimit,10.0.19041
GetNetworkConnectivityHint,10.0.19041
GetNetworkConnectivityHintForInterface,10.0.19041
GetTapParameterInteractionContext,10.0.19041
GetTranslationParameterInteractionContext,10.0.19041
HcsCrashComputeSystem,10.0.19041
HcsCreateComputeSystemInNamespace,10.0.19041
HcsEnumerateComputeSystemsInNamespace,10.0.19041
HcsGrantVmGroupAccess,10.0.19041
HcsOpenComputeSystemInNamespace,10.0.19041
HcsRevokeVmGroupAccess,10.0.19041
HdvInitializeDeviceHostForProxy,10.0.19041
HdvProxyDeviceHost,10.0.19041
HdvRegisterDoorbell,10.0.19041
HdvUnregisterDoorbell,10.0.19041
InternalCreateOrRefIpForwardEntry2,10.0.19041
IsProcessInIsolatedWindowsEnvironment,10.0.19041
IsUserCetAvailableInEnvironment,10.0.19041
LinkWindow_RegisterClass,10.0.19041
LocalServerCertificateMappingAdd,10.0.19041
LocalServerCertificateMappingEnum,10.0.19041
LocalServerCertificateMappingGet,10.0.19041
LocalServerCertificateMappingRemove,10.0.19041
MFCombineSamples,10.0.19041
MFCreateEncryptedMediaExtensionsStoreActivate,10.0.19041
MFCreateRelativePanelWatcher,10.0.19041
MFSplitSample,10.0.19041
ModerncoreCreateICW,10.0.19041
ModerncoreDeleteDC,10.0.19041
NPAddConnection4,10.0.19041
NPGetPersistentUseOptionsForConnection,10.0.19041
NotifyNetworkConnectivityHintChange,10.0.19041
NtAcquireCrossVmMutant,10.0.19041
NtAllocateUserPhysicalPagesEx,10.0.19041
NtContinueEx,10.0.19041
NtCreateCrossVmMutant,10.0.19041
NtDirectGraphicsCall,10.0.19041
NtLoadKey3,10.0.19041
NtPssCaptureVaSpaceBulk,10.0.19041
OpenClusterCryptProviderEx,10.0.19041
PerceptionDeviceSetCreateFactoryOverride,10.0.19041
PrjFillDirEntryBuffer2,10.0.19041
PrjWritePlaceholderInfo2,10.0.19041
RasRestoreDefaultLegacyProxySettings,10.0.19041
RegisterDeviceWithManagementUsingAADDeviceCredentials2,10.0.19041
RegisterOutputCallbackInteractionContext2,10.0.19041
RestoreThreadPreferredUILanguages,10.0.19041
RtlAreBitsClearEx,10.0.19041
RtlCaptureContext2,10.0.19041
RtlClearAllBitsEx,10.0.19041
RtlClearBitEx,10.0.19041
RtlClearBitsEx,10.0.19041
RtlConstructCrossVmMutexPath,10.0.19041
RtlFindClearBitsEx,10.0.19041
RtlFindSetBitsAndClearEx,10.0.19041
RtlFindSetBitsEx,10.0.19041
RtlFreeUTF8String,10.0.19041
RtlGetReturnAddressHijackTarget,10.0.19041
RtlInitUTF8String,10.0.19041
RtlInitUTF8StringEx,10.0.19041
RtlIsZeroMemory,10.0.19041
RtlNormalizeSecurityDescriptor,10.0.19041
RtlNotifyFeatureUsage,10.0.19041
RtlNumberOfClearBitsEx,10.0.19041
RtlNumberOfSetBitsEx,10.0.19041
RtlQueryAllFeatureConfigurations,10.0.19041
RtlQueryFeatureConfiguration,10.0.19041
RtlQueryFeatureConfigurationChangeStamp,10.0.19041
RtlQueryFeatureUsageNotificationSubscriptions,10.0.19041
RtlRaiseNoncontinuableException,10.0.19041
RtlRegisterFeatureConfigurationChangeNotification,10.0.19041
RtlRestoreThreadPreferredUILanguages,10.0.19041
RtlSetAllBitsEx,10.0.19041
RtlSetBitEx,10.0.19041
RtlSetBitsEx,10.0.19041
RtlSetFeatureConfigurations,10.0.19041
RtlSetThreadPreferredUILanguages2,10.0.19041
RtlSubscribeForFeatureUsageNotification,10.0.19041
RtlUTF8StringToUnicodeString,10.0.19041
RtlUnicodeStringToUTF8String,10.0.19041
RtlUnregisterFeatureConfigurationChangeNotification,10.0.19041
RtlUnsubscribeFromFeatureUsageNotifications,10.0.19041
SHExecuteErrorMessageBox,10.0.19041
SetDeviceManagementConfigInfo,10.0.19041
SetHoldParameterInteractionContext,10.0.19041
SetMemoryBlockCacheLimit,10.0.19041
SetProcessDynamicEHContinuationTargets,10.0.19041
SetProcessDynamicEnforcedCetCompatibleRanges,10.0.19041
SetTapParameterInteractionContext,10.0.19041
SetThreadPreferredUILanguages2,10.0.19041
SetTranslationParameterInteractionContext,10.0.19041
SslDuplicateTranscriptHash,10.0.19041
SslExpandBinderKey,10.0.19041
SslExpandPreSharedKey,10.0.19041
SslExpandResumptionMasterKey,10.0.19041
StateRepoNewMenuCache_EnsureCacheAsync,10.0.19041
UtcSendTraceLogging,10.0.19041
UtcSendTraceLogging2,10.0.19041
WHvGetVirtualProcessorInterruptControllerState2,10.0.19041
WHvRegisterPartitionDoorbellEvent,10.0.19041
WHvSetVirtualProcessorInterruptControllerState2,10.0.19041
WHvUnregisterPartitionDoorbellEvent,10.0.19041
WNetAddConnection4A,10.0.19041
WNetAddConnection4W,10.0.19041
WNetUseConnection4A,10.0.19041
WNetUseConnection4W,10.0.19041
WinHttpAddRequestHeadersEx,10.0.19041
WinHttpSetProxySettingsPerUser,10.0.19041
WinStationEnumerateContainerSessions,10.0.19041
WinStationGetLastWinlogonNotification,10.0.19041
WinStationReportLoggedOnCompleted,10.0.19041
WinStationSetLastWinlogonNotification,10.0.19041
ZwAcquireCrossVmMutant,10.0.19041
ZwAllocateUserPhysicalPagesEx,10.0.19041
ZwContinueEx,10.0.19041
