NTSTATUS,hex,DOS,code
STATUS_COULD_NOT_INTERPRET,0xC00000B9,ERROR_COULD_NOT_INTERPRET,552
STATUS_PROFILING_AT_LIMIT,0xC00000D3,ERROR_PROFILING_AT_LIMIT,553
STATUS_CANT_WAIT,0xC00000D8,ERROR_CANT_WAIT,554
STATUS_CANT_TERMINATE_SELF,0xC00000DB,ERROR_CANT_TERMINATE_SELF,555
STATUS_UNEXPECTED_MM_CREATE_ERR,0xC00000EA,ERROR_UNEXPECTED_MM_CREATE_ERR,556
STATUS_UNEXPECTED_MM_MAP_ERROR,0xC00000EB,ERROR_UNEXPECTED_MM_MAP_ERROR,557
STATUS_UNEXPECTED_MM_EXTEND_ERR,0xC00000EC,ERROR_UNEXPECTED_MM_EXTEND_ERR,558
STATUS_BAD_FUNCTION_TABLE,0xC00000FF,ERROR_BAD_FUNCTION_TABLE,559
STATUS_NO_GUID_TRANSLATION,0xC000010C,ERROR_NO_GUID_TRANSLATION,560
STATUS_INVALID_LDT_SIZE,0xC0000118,ERROR_INVALID_LDT_SIZE,561
STATUS_INVALID_LDT_OFFSET,0xC0000119,ERROR_INVALID_LDT_OFFSET,563
STATUS_INVALID_LDT_DESCRIPTOR,0xC000011A,ERROR_INVALID_LDT_DESCRIPTOR,564
STATUS_TOO_MANY_THREADS,0xC0000129,ERROR_TOO_MANY_THREADS,565
STATUS_THREAD_NOT_IN_PROCESS,0xC000012A,ERROR_THREAD_NOT_IN_PROCESS,566
STATUS_PAGEFILE_QUOTA_EXCEEDED,0xC000012C,ERROR_PAGEFILE_QUOTA_EXCEEDED,567
STATUS_LOGON_SERVER_CONFLICT,0xC0000132,ERROR_LOGON_SERVER_CONFLICT,568
STATUS_SYNCHRONIZATION_REQUIRED,0xC0000134,ERROR_SYNCHRONIZATION_REQUIRED,569
STATUS_OPEN_FAILED,0xC0000136,ERROR_NET_OPEN_FAILED,570
STATUS_IO_PRIVILEGE_FAILED,0xC0000137,ERROR_IO_PRIVILEGE_FAILED,571
STATUS_CONTROL_C_EXIT,0xC000013A,ERROR_CONTROL_C_EXIT,572
STATUS_MISSING_SYSTEMFILE,0xC0000143,ERROR_MISSING_SYSTEMFILE,573
STATUS_UNHANDLED_EXCEPTION,0xC0000144,ERROR_UNHANDLED_EXCEPTION,574
STATUS_APP_INIT_FAILURE,0xC0000145,ERROR_APP_INIT_FAILURE,575
STATUS_PAGEFILE_CREATE_FAILED,0xC0000146,ERROR_PAGEFILE_CREATE_FAILED,576
STATUS_UNSUPPORTED_PAGING_MODE,0xC00004BB,ERROR_PAGEFILE_CREATE_FAILED,576
STATUS_INVALID_IMAGE_HASH,0xC0000428,ERROR_INVALID_IMAGE_HASH,577
STATUS_NO_PAGEFILE,0xC0000147,ERROR_NO_PAGEFILE,578
STATUS_ILLEGAL_FLOAT_CONTEXT,0xC000014A,ERROR_ILLEGAL_FLOAT_CONTEXT,579
STATUS_NO_EVENT_PAIR,0xC000014E,ERROR_NO_EVENT_PAIR,580
STATUS_DOMAIN_CTRLR_CONFIG_ERROR,0xC000015E,ERROR_DOMAIN_CTRLR_CONFIG_ERROR,581
STATUS_ILLEGAL_CHARACTER,0xC0000161,ERROR_ILLEGAL_CHARACTER,582
STATUS_UNDEFINED_CHARACTER,0xC0000163,ERROR_UNDEFINED_CHARACTER,583
STATUS_FLOPPY_VOLUME,0xC0000164,ERROR_FLOPPY_VOLUME,584
STATUS_BIOS_FAILED_TO_CONNECT_INTERRUPT,0xC000016E,ERROR_BIOS_FAILED_TO_CONNECT_INTERRUPT,585
STATUS_BACKUP_CONTROLLER,0xC0000187,ERROR_BACKUP_CONTROLLER,586
STATUS_MUTANT_LIMIT_EXCEEDED,0xC0000191,ERROR_MUTANT_LIMIT_EXCEEDED,587
STATUS_FS_DRIVER_REQUIRED,0xC000019C,ERROR_FS_DRIVER_REQUIRED,588
STATUS_CANNOT_LOAD_REGISTRY_FILE,0xC0000218,ERROR_CANNOT_LOAD_REGISTRY_FILE,589
STATUS_DEBUG_ATTACH_FAILED,0xC0000219,ERROR_DEBUG_ATTACH_FAILED,590
STATUS_SYSTEM_PROCESS_TERMINATED,0xC000021A,ERROR_SYSTEM_PROCESS_TERMINATED,591
STATUS_DATA_NOT_ACCEPTED,0xC000021B,ERROR_DATA_NOT_ACCEPTED,592
STATUS_VDM_HARD_ERROR,0xC000021D,ERROR_VDM_HARD_ERROR,593
STATUS_DRIVER_CANCEL_TIMEOUT,0xC000021E,ERROR_DRIVER_CANCEL_TIMEOUT,594
STATUS_REPLY_MESSAGE_MISMATCH,0xC000021F,ERROR_REPLY_MESSAGE_MISMATCH,595
STATUS_LOST_WRITEBEHIND_DATA,0xC0000222,ERROR_LOST_WRITEBEHIND_DATA,596
STATUS_CLIENT_SERVER_PARAMETERS_INVALID,0xC0000223,ERROR_CLIENT_SERVER_PARAMETERS_INVALID,597
STATUS_NOT_TINY_STREAM,0xC0000226,ERROR_NOT_TINY_STREAM,598
STATUS_STACK_OVERFLOW_READ,0xC0000228,ERROR_STACK_OVERFLOW_READ,599
STATUS_CONVERT_TO_LARGE,0xC000022C,ERROR_CONVERT_TO_LARGE,600
STATUS_FOUND_OUT_OF_SCOPE,0xC000022E,ERROR_FOUND_OUT_OF_SCOPE,601
STATUS_ALLOCATE_BUCKET,0xC000022F,ERROR_ALLOCATE_BUCKET,602
STATUS_MARSHALL_OVERFLOW,0xC0000231,ERROR_MARSHALL_OVERFLOW,603
STATUS_INVALID_VARIANT,0xC0000232,ERROR_INVALID_VARIANT,604
STATUS_BAD_COMPRESSION_BUFFER,0xC0000242,ERROR_BAD_COMPRESSION_BUFFER,605
STATUS_AUDIT_FAILED,0xC0000244,ERROR_AUDIT_FAILED,606
STATUS_TIMER_RESOLUTION_NOT_SET,0xC0000245,ERROR_TIMER_RESOLUTION_NOT_SET,607
STATUS_INSUFFICIENT_LOGON_INFO,0xC0000250,ERROR_INSUFFICIENT_LOGON_INFO,608
STATUS_BAD_DLL_ENTRYPOINT,0xC0000251,ERROR_BAD_DLL_ENTRYPOINT,609
STATUS_BAD_SERVICE_ENTRYPOINT,0xC0000252,ERROR_BAD_SERVICE_ENTRYPOINT,610
STATUS_IP_ADDRESS_CONFLICT1,0xC0000254,ERROR_IP_ADDRESS_CONFLICT1,611
STATUS_IP_ADDRESS_CONFLICT2,0xC0000255,ERROR_IP_ADDRESS_CONFLICT2,612
STATUS_REGISTRY_QUOTA_LIMIT,0xC0000256,ERROR_REGISTRY_QUOTA_LIMIT,613
STATUS_NO_CALLBACK_ACTIVE,0xC0000258,ERROR_NO_CALLBACK_ACTIVE,614
STATUS_PWD_TOO_SHORT,0xC000025A,ERROR_PWD_TOO_SHORT,615
STATUS_PWD_TOO_RECENT,0xC000025B,ERROR_PWD_TOO_RECENT,616
STATUS_PWD_HISTORY_CONFLICT,0xC000025C,ERROR_PWD_HISTORY_CONFLICT,617
STATUS_UNSUPPORTED_COMPRESSION,0xC000025F,ERROR_UNSUPPORTED_COMPRESSION,618
STATUS_INVALID_HW_PROFILE,0xC0000260,ERROR_INVALID_HW_PROFILE,619
STATUS_INVALID_PLUGPLAY_DEVICE_PATH,0xC0000261,ERROR_INVALID_PLUGPLAY_DEVICE_PATH,620
STATUS_QUOTA_LIST_INCONSISTENT,0xC0000266,ERROR_QUOTA_LIST_INCONSISTENT,621
STATUS_EVALUATION_EXPIRATION,0xC0000268,ERROR_EVALUATION_EXPIRATION,622
STATUS_ILLEGAL_DLL_RELOCATION,0xC0000269,ERROR_ILLEGAL_DLL_RELOCATION,623
STATUS_DLL_INIT_FAILED_LOGOFF,0xC000026B,ERROR_DLL_INIT_FAILED_LOGOFF,624
STATUS_VALIDATE_CONTINUE,0xC0000271,ERROR_VALIDATE_CONTINUE,625
STATUS_NO_MORE_MATCHES,0xC0000273,ERROR_NO_MORE_MATCHES,626
STATUS_RANGE_LIST_CONFLICT,0xC0000282,ERROR_RANGE_LIST_CONFLICT,627
STATUS_SERVER_SID_MISMATCH,0xC00002A0,ERROR_SERVER_SID_MISMATCH,628
STATUS_CANT_ENABLE_DENY_ONLY,0xC00002B3,ERROR_CANT_ENABLE_DENY_ONLY,629
STATUS_FLOAT_MULTIPLE_FAULTS,0xC00002B4,ERROR_FLOAT_MULTIPLE_FAULTS,630
STATUS_FLOAT_MULTIPLE_TRAPS,0xC00002B5,ERROR_FLOAT_MULTIPLE_TRAPS,631
STATUS_NOINTERFACE,0xC00002B9,ERROR_NOINTERFACE,632
STATUS_DRIVER_FAILED_SLEEP,0xC00002C2,ERROR_DRIVER_FAILED_SLEEP,633
STATUS_CORRUPT_SYSTEM_FILE,0xC00002C4,ERROR_CORRUPT_SYSTEM_FILE,634
STATUS_COMMITMENT_MINIMUM,0xC00002C8,ERROR_COMMITMENT_MINIMUM,635
STATUS_PNP_RESTART_ENUMERATION,0xC00002CE,ERROR_PNP_RESTART_ENUMERATION,636
STATUS_SYSTEM_IMAGE_BAD_SIGNATURE,0xC00002D1,ERROR_SYSTEM_IMAGE_BAD_SIGNATURE,637
STATUS_PNP_REBOOT_REQUIRED,0xC00002D2,ERROR_PNP_REBOOT_REQUIRED,638
STATUS_INSUFFICIENT_POWER,0xC00002DE,ERROR_INSUFFICIENT_POWER,639
STATUS_MULTIPLE_FAULT_VIOLATION,0xC00002E8,ERROR_MULTIPLE_FAULT_VIOLATION,640
STATUS_SYSTEM_SHUTDOWN,0xC00002EB,ERROR_SYSTEM_SHUTDOWN,641
STATUS_PORT_NOT_SET,0xC0000353,ERROR_PORT_NOT_SET,642
STATUS_DS_VERSION_CHECK_FAILURE,0xC0000355,ERROR_DS_VERSION_CHECK_FAILURE,643
STATUS_RANGE_NOT_FOUND,0xC000028C,ERROR_RANGE_NOT_FOUND,644
STATUS_NOT_SAFE_MODE_DRIVER,0xC000035F,ERROR_NOT_SAFE_MODE_DRIVER,646
STATUS_FAILED_DRIVER_ENTRY,0xC0000365,ERROR_FAILED_DRIVER_ENTRY,647
STATUS_DEVICE_ENUMERATION_ERROR,0xC0000366,ERROR_DEVICE_ENUMERATION_ERROR,648
STATUS_MOUNT_POINT_NOT_RESOLVED,0xC0000368,ERROR_MOUNT_POINT_NOT_RESOLVED,649
STATUS_INVALID_DEVICE_OBJECT_PARAMETER,0xC0000369,ERROR_INVALID_DEVICE_OBJECT_PARAMETER,650
STATUS_MCA_OCCURED,0xC000036A,ERROR_MCA_OCCURED,651
STATUS_DRIVER_DATABASE_ERROR,0xC000036D,ERROR_DRIVER_DATABASE_ERROR,652
STATUS_SYSTEM_HIVE_TOO_LARGE,0xC000036E,ERROR_SYSTEM_HIVE_TOO_LARGE,653
STATUS_DRIVER_FAILED_PRIOR_UNLOAD,0xC000038E,ERROR_DRIVER_FAILED_PRIOR_UNLOAD,654
STATUS_VOLSNAP_PREPARE_HIBERNATE,0xC0000407,ERROR_VOLSNAP_PREPARE_HIBERNATE,655
STATUS_HIBERNATION_FAILURE,0xC0000411,ERROR_HIBERNATION_FAILURE,656
STATUS_PWD_TOO_LONG,0xC000027A,ERROR_PWD_TOO_LONG,657
STATUS_FILE_SYSTEM_LIMITATION,0xC0000427,ERROR_FILE_SYSTEM_LIMITATION,665
STATUS_ASSERTION_FAILURE,0xC0000420,ERROR_ASSERTION_FAILURE,668
STATUS_ACPI_INVALID_OPCODE,0xC0140001,ERROR_ACPI_ERROR,669
STATUS_ACPI_STACK_OVERFLOW,0xC0140002,ERROR_ACPI_ERROR,669
STATUS_ACPI_ASSERT_FAILED,0xC0140003,ERROR_ACPI_ERROR,669
STATUS_ACPI_INVALID_INDEX,0xC0140004,ERROR_ACPI_ERROR,669
STATUS_ACPI_INVALID_ARGUMENT,0xC0140005,ERROR_ACPI_ERROR,669
STATUS_ACPI_FATAL,0xC0140006,ERROR_ACPI_ERROR,669
STATUS_ACPI_INVALID_SUPERNAME,0xC0140007,ERROR_ACPI_ERROR,669
STATUS_ACPI_INVALID_ARGTYPE,0xC0140008,ERROR_ACPI_ERROR,669
STATUS_ACPI_INVALID_OBJTYPE,0xC0140009,ERROR_ACPI_ERROR,669
STATUS_ACPI_INVALID_TARGETTYPE,0xC014000A,ERROR_ACPI_ERROR,669
STATUS_ACPI_INCORRECT_ARGUMENT_COUNT,0xC014000B,ERROR_ACPI_ERROR,669
STATUS_ACPI_ADDRESS_NOT_MAPPED,0xC014000C,ERROR_ACPI_ERROR,669
STATUS_ACPI_INVALID_EVENTTYPE,0xC014000D,ERROR_ACPI_ERROR,669
STATUS_ACPI_HANDLER_COLLISION,0xC014000E,ERROR_ACPI_ERROR,669
STATUS_ACPI_INVALID_DATA,0xC014000F,ERROR_ACPI_ERROR,669
STATUS_ACPI_INVALID_REGION,0xC0140010,ERROR_ACPI_ERROR,669
STATUS_ACPI_INVALID_ACCESS_SIZE,0xC0140011,ERROR_ACPI_ERROR,669
STATUS_ACPI_ACQUIRE_GLOBAL_LOCK,0xC0140012,ERROR_ACPI_ERROR,669
STATUS_ACPI_ALREADY_INITIALIZED,0xC0140013,ERROR_ACPI_ERROR,669
STATUS_ACPI_NOT_INITIALIZED,0xC0140014,ERROR_ACPI_ERROR,669
STATUS_ACPI_INVALID_MUTEX_LEVEL,0xC0140015,ERROR_ACPI_ERROR,669
STATUS_ACPI_MUTEX_NOT_OWNED,0xC0140016,ERROR_ACPI_ERROR,669
STATUS_ACPI_MUTEX_NOT_OWNER,0xC0140017,ERROR_ACPI_ERROR,669
STATUS_ACPI_RS_ACCESS,0xC0140018,ERROR_ACPI_ERROR,669
STATUS_ACPI_INVALID_TABLE,0xC0140019,ERROR_ACPI_ERROR,669
STATUS_ACPI_REG_HANDLER_FAILED,0xC0140020,ERROR_ACPI_ERROR,669
STATUS_ACPI_POWER_REQUEST_FAILED,0xC0140021,ERROR_ACPI_ERROR,669
STATUS_WOW_ASSERTION,0xC0009898,ERROR_WOW_ASSERTION,670
STATUS_PNP_BAD_MPS_TABLE,0xC0040035,ERROR_PNP_BAD_MPS_TABLE,671
STATUS_PNP_TRANSLATION_FAILED,0xC0040036,ERROR_PNP_TRANSLATION_FAILED,672
STATUS_PNP_IRQ_TRANSLATION_FAILED,0xC0040037,ERROR_PNP_IRQ_TRANSLATION_FAILED,673
STATUS_PNP_INVALID_ID,0xC0040038,ERROR_PNP_INVALID_ID,674
STATUS_WAKE_SYSTEM_DEBUGGER,0x80000007,ERROR_WAKE_SYSTEM_DEBUGGER,675
STATUS_HANDLES_CLOSED,0x8000000A,ERROR_HANDLES_CLOSED,676
STATUS_EXTRANEOUS_INFORMATION,0x80000017,ERROR_EXTRANEOUS_INFORMATION,677
STATUS_RXACT_COMMIT_NECESSARY,0x80000018,ERROR_RXACT_COMMIT_NECESSARY,678
STATUS_MEDIA_CHECK,0x80000020,ERROR_MEDIA_CHECK,679
STATUS_GUID_SUBSTITUTION_MADE,0x8000000C,ERROR_GUID_SUBSTITUTION_MADE,680
STATUS_STOPPED_ON_SYMLINK,0x8000002D,ERROR_STOPPED_ON_SYMLINK,681
STATUS_LONGJUMP,0x80000026,ERROR_LONGJUMP,682
STATUS_PLUGPLAY_QUERY_VETOED,0x80000028,ERROR_PLUGPLAY_QUERY_VETOED,683
STATUS_UNWIND_CONSOLIDATE,0x80000029,ERROR_UNWIND_CONSOLIDATE,684
STATUS_REGISTRY_HIVE_RECOVERED,0x8000002A,ERROR_REGISTRY_HIVE_RECOVERED,685
STATUS_DLL_MIGHT_BE_INSECURE,0x8000002B,ERROR_DLL_MIGHT_BE_INSECURE,686
STATUS_DLL_MIGHT_BE_INCOMPATIBLE,0x8000002C,ERROR_DLL_MIGHT_BE_INCOMPATIBLE,687
STATUS_OBJECT_NAME_EXISTS,0x40000000,ERROR_OBJECT_NAME_EXISTS,698
STATUS_THREAD_WAS_SUSPENDED,0x40000001,ERROR_THREAD_WAS_SUSPENDED,699
STATUS_IMAGE_NOT_AT_BASE,0x40000003,ERROR_IMAGE_NOT_AT_BASE,700
STATUS_RXACT_STATE_CREATED,0x40000004,ERROR_RXACT_STATE_CREATED,701
STATUS_SEGMENT_NOTIFICATION,0x40000005,ERROR_SEGMENT_NOTIFICATION,702
STATUS_BAD_CURRENT_DIRECTORY,0x40000007,ERROR_BAD_CURRENT_DIRECTORY,703
STATUS_FT_READ_RECOVERY_FROM_BACKUP,0x4000000A,ERROR_FT_READ_RECOVERY_FROM_BACKUP,704
STATUS_FT_WRITE_RECOVERY,0x4000000B,ERROR_FT_WRITE_RECOVERY,705
STATUS_IMAGE_MACHINE_TYPE_MISMATCH,0x4000000E,ERROR_IMAGE_MACHINE_TYPE_MISMATCH,706
STATUS_RECEIVE_PARTIAL,0x4000000F,ERROR_RECEIVE_PARTIAL,707
STATUS_RECEIVE_EXPEDITED,0x40000010,ERROR_RECEIVE_EXPEDITED,708
STATUS_RECEIVE_PARTIAL_EXPEDITED,0x40000011,ERROR_RECEIVE_PARTIAL_EXPEDITED,709
STATUS_EVENT_DONE,0x40000012,ERROR_EVENT_DONE,710
STATUS_EVENT_PENDING,0x40000013,ERROR_EVENT_PENDING,711
STATUS_CHECKING_FILE_SYSTEM,0x40000014,ERROR_CHECKING_FILE_SYSTEM,712
STATUS_FATAL_APP_EXIT,0x40000015,ERROR_FATAL_APP_EXIT,713
STATUS_FATAL_USER_CALLBACK_EXCEPTION,0xC000041D,ERROR_FATAL_APP_EXIT,713
STATUS_PREDEFINED_HANDLE,0x40000016,ERROR_PREDEFINED_HANDLE,714
STATUS_WAS_UNLOCKED,0x40000017,ERROR_WAS_UNLOCKED,715
STATUS_SERVICE_NOTIFICATION,0x40000018,ERROR_SERVICE_NOTIFICATION,716
STATUS_WAS_LOCKED,0x40000019,ERROR_WAS_LOCKED,717
STATUS_LOG_HARD_ERROR,0x4000001A,ERROR_LOG_HARD_ERROR,718
STATUS_ALREADY_WIN32,0x4000001B,ERROR_ALREADY_WIN32,719
STATUS_IMAGE_MACHINE_TYPE_MISMATCH_EXE,0x40000023,ERROR_IMAGE_MACHINE_TYPE_MISMATCH_EXE,720
STATUS_NO_YIELD_PERFORMED,0x40000024,ERROR_NO_YIELD_PERFORMED,721
STATUS_TIMER_RESUME_IGNORED,0x40000025,ERROR_TIMER_RESUME_IGNORED,722
STATUS_ARBITRATION_UNHANDLED,0x40000026,ERROR_ARBITRATION_UNHANDLED,723
STATUS_CARDBUS_NOT_SUPPORTED,0x40000027,ERROR_CARDBUS_NOT_SUPPORTED,724
STATUS_MP_PROCESSOR_MISMATCH,0x40000029,ERROR_MP_PROCESSOR_MISMATCH,725
STATUS_HIBERNATED,0x4000002A,ERROR_HIBERNATED,726
STATUS_RESUME_HIBERNATION,0x4000002B,ERROR_RESUME_HIBERNATION,727
STATUS_FIRMWARE_UPDATED,0x4000002C,ERROR_FIRMWARE_UPDATED,728
STATUS_DRIVERS_LEAKING_LOCKED_PAGES,0x4000002D,ERROR_DRIVERS_LEAKING_LOCKED_PAGES,729
STATUS_WAKE_SYSTEM,0x40000294,ERROR_WAKE_SYSTEM,730
STATUS_WAIT_1,0x00000001,ERROR_WAIT_1,731
STATUS_WAIT_2,0x00000002,ERROR_WAIT_2,732
STATUS_WAIT_3,0x00000003,ERROR_WAIT_3,733
STATUS_WAIT_63,0x0000003F,ERROR_WAIT_63,734
STATUS_ABANDONED_WAIT_63,0x000000BF,ERROR_ABANDONED_WAIT_63,736
STATUS_USER_APC,0x000000C0,ERROR_USER_APC,737
STATUS_KERNEL_APC,0x00000100,ERROR_KERNEL_APC,738
STATUS_ALERTED,0x00000101,ERROR_ALERTED,739
STATUS_ELEVATION_REQUIRED,0xC000042C,ERROR_ELEVATION_REQUIRED,740
STATUS_REPARSE,0x00000104,ERROR_REPARSE,741
STATUS_REPARSE_GLOBAL,0x00000368,ERROR_REPARSE,741
STATUS_OPLOCK_BREAK_IN_PROGRESS,0x00000108,ERROR_OPLOCK_BREAK_IN_PROGRESS,742
STATUS_VOLUME_MOUNTED,0x00000109,ERROR_VOLUME_MOUNTED,743
STATUS_RXACT_COMMITTED,0x0000010A,ERROR_RXACT_COMMITTED,744
STATUS_NOTIFY_CLEANUP,0x0000010B,ERROR_NOTIFY_CLEANUP,745
STATUS_PRIMARY_TRANSPORT_CONNECT_FAILED,0x0000010E,ERROR_PRIMARY_TRANSPORT_CONNECT_FAILED,746
STATUS_PAGE_FAULT_TRANSITION,0x00000110,ERROR_PAGE_FAULT_TRANSITION,747
STATUS_PAGE_FAULT_DEMAND_ZERO,0x00000111,ERROR_PAGE_FAULT_DEMAND_ZERO,748
STATUS_PAGE_FAULT_COPY_ON_WRITE,0x00000112,ERROR_PAGE_FAULT_COPY_ON_WRITE,749
STATUS_PAGE_FAULT_GUARD_PAGE,0x00000113,ERROR_PAGE_FAULT_GUARD_PAGE,750
STATUS_PAGE_FAULT_PAGING_FILE,0x00000114,ERROR_PAGE_FAULT_PAGING_FILE,751
STATUS_CACHE_PAGE_LOCKED,0x00000115,ERROR_CACHE_PAGE_LOCKED,752
STATUS_CRASH_DUMP,0x00000116,ERROR_CRASH_DUMP,753
STATUS_BUFFER_ALL_ZEROS,0x00000117,ERROR_BUFFER_ALL_ZEROS,754
STATUS_REPARSE_OBJECT,0x00000118,ERROR_REPARSE_OBJECT,755
STATUS_RESOURCE_REQUIREMENTS_CHANGED,0x00000119,ERROR_RESOURCE_REQUIREMENTS_CHANGED,756
STATUS_TRANSLATION_COMPLETE,0x00000120,ERROR_TRANSLATION_COMPLETE,757
STATUS_NOTHING_TO_TERMINATE,0x00000122,ERROR_NOTHING_TO_TERMINATE,758
STATUS_PROCESS_NOT_IN_JOB,0x00000123,ERROR_PROCESS_NOT_IN_JOB,759
STATUS_ERROR_PROCESS_NOT_IN_JOB,0xC00001AE,ERROR_PROCESS_NOT_IN_JOB,759
STATUS_PROCESS_IN_JOB,0x00000124,ERROR_PROCESS_IN_JOB,760
STATUS_VOLSNAP_HIBERNATE_READY,0x00000125,ERROR_VOLSNAP_HIBERNATE_READY,761
STATUS_FSFILTER_OP_COMPLETED_SUCCESSFULLY,0x00000126,ERROR_FSFILTER_OP_COMPLETED_SUCCESSFULLY,762
STATUS_INTERRUPT_VECTOR_ALREADY_CONNECTED,0x00000127,ERROR_INTERRUPT_VECTOR_ALREADY_CONNECTED,763
STATUS_INTERRUPT_STILL_CONNECTED,0x00000128,ERROR_INTERRUPT_STILL_CONNECTED,764
STATUS_WAIT_FOR_OPLOCK,0x00000367,ERROR_WAIT_FOR_OPLOCK,765
STATUS_CALLBACK_POP_STACK,0xC0000423,ERROR_CALLBACK_POP_STACK,768
STATUS_COMPRESSION_DISABLED,0xC0000426,ERROR_COMPRESSION_DISABLED,769
STATUS_NOT_CAPABLE,0xC0000429,ERROR_NOT_CAPABLE,775
STATUS_PNP_FUNCTION_DRIVER_REQUIRED,0xC0000494,ERROR_NOT_CAPABLE,775
STATUS_REQUEST_OUT_OF_SEQUENCE,0xC000042A,ERROR_REQUEST_OUT_OF_SEQUENCE,776
STATUS_HARDWARE_MEMORY_ERROR,0xC0000709,ERROR_MEMORY_HARDWARE,779
STATUS_DISK_REPAIR_DISABLED,0xC0000800,ERROR_DISK_REPAIR_DISABLED,780
STATUS_SYSTEM_POWERSTATE_TRANSITION,0x4000002F,ERROR_SYSTEM_POWERSTATE_TRANSITION,782
STATUS_SYSTEM_POWERSTATE_COMPLEX_TRANSITION,0x40000031,ERROR_SYSTEM_POWERSTATE_COMPLEX_TRANSITION,783
STATUS_MCA_EXCEPTION,0xC0000713,ERROR_MCA_EXCEPTION,784
STATUS_ACCESS_AUDIT_BY_POLICY,0x40000032,ERROR_ACCESS_AUDIT_BY_POLICY,785
STATUS_ACCESS_DISABLED_NO_SAFER_UI_BY_POLICY,0xC0000372,ERROR_ACCESS_DISABLED_NO_SAFER_UI_BY_POLICY,786
STATUS_ABANDON_HIBERFILE,0x40000033,ERROR_ABANDON_HIBERFILE,787
STATUS_LOST_WRITEBEHIND_DATA_NETWORK_DISCONNECTED,0xC000A080,ERROR_LOST_WRITEBEHIND_DATA_NETWORK_DISCONNECTED,788
STATUS_LOST_WRITEBEHIND_DATA_NETWORK_SERVER_ERROR,0xC000A081,ERROR_LOST_WRITEBEHIND_DATA_NETWORK_SERVER_ERROR,789
STATUS_LOST_WRITEBEHIND_DATA_LOCAL_DISK_ERROR,0xC000A082,ERROR_LOST_WRITEBEHIND_DATA_LOCAL_DISK_ERROR,790
STATUS_BAD_MCFG_TABLE,0xC0000908,ERROR_BAD_MCFG_TABLE,791
STATUS_DISK_REPAIR_REDIRECTED,0x40000807,ERROR_DISK_REPAIR_REDIRECTED,792
STATUS_DISK_REPAIR_UNSUCCESSFUL,0xC0000808,ERROR_DISK_REPAIR_UNSUCCESSFUL,793
STATUS_CORRUPT_LOG_OVERFULL,0xC0000809,ERROR_CORRUPT_LOG_OVERFULL,794
STATUS_CORRUPT_LOG_CORRUPTED,0xC000080A,ERROR_CORRUPT_LOG_CORRUPTED,795
STATUS_CORRUPT_LOG_UNAVAILABLE,0xC000080B,ERROR_CORRUPT_LOG_UNAVAILABLE,796
STATUS_CORRUPT_LOG_DELETED_FULL,0xC000080C,ERROR_CORRUPT_LOG_DELETED_FULL,797
STATUS_CORRUPT_LOG_CLEARED,0xC000080D,ERROR_CORRUPT_LOG_CLEARED,798
STATUS_ORPHAN_NAME_EXHAUSTED,0xC000080E,ERROR_ORPHAN_NAME_EXHAUSTED,799
STATUS_OPLOCK_SWITCHED_TO_NEW_HANDLE,0x00000215,ERROR_OPLOCK_SWITCHED_TO_NEW_HANDLE,800
STATUS_CANNOT_GRANT_REQUESTED_OPLOCK,0x8000002E,ERROR_CANNOT_GRANT_REQUESTED_OPLOCK,801
STATUS_CANNOT_BREAK_OPLOCK,0xC0000909,ERROR_CANNOT_BREAK_OPLOCK,802
STATUS_OPLOCK_HANDLE_CLOSED,0x00000216,ERROR_OPLOCK_HANDLE_CLOSED,803
STATUS_NO_ACE_CONDITION,0x8000002F,ERROR_NO_ACE_CONDITION,804
STATUS_INVALID_ACE_CONDITION,0xC00001A2,ERROR_INVALID_ACE_CONDITION,805
STATUS_FILE_HANDLE_REVOKED,0xC0000910,ERROR_FILE_HANDLE_REVOKED,806
STATUS_IMAGE_AT_DIFFERENT_BASE,0x40000036,ERROR_IMAGE_AT_DIFFERENT_BASE,807
STATUS_ENCRYPTED_IO_NOT_POSSIBLE,0xC0000810,ERROR_ENCRYPTED_IO_NOT_POSSIBLE,808
STATUS_FILE_METADATA_OPTIMIZATION_IN_PROGRESS,0xC00001AB,ERROR_FILE_METADATA_OPTIMIZATION_IN_PROGRESS,809
STATUS_QUOTA_ACTIVITY,0xC000048A,ERROR_QUOTA_ACTIVITY,810
STATUS_HANDLE_REVOKED,0xC000A006,ERROR_HANDLE_REVOKED,811
STATUS_CALLBACK_INVOKE_INLINE,0xC000048B,ERROR_CALLBACK_INVOKE_INLINE,812
STATUS_CPU_SET_INVALID,0xC00001AF,ERROR_CPU_SET_INVALID,813
STATUS_ENCLAVE_NOT_TERMINATED,0xC0000511,ERROR_ENCLAVE_NOT_TERMINATED,814
STATUS_ENCLAVE_VIOLATION,0xC00004A2,ERROR_ENCLAVE_VIOLATION,815
STATUS_SERVER_TRANSPORT_CONFLICT,0xC00001B4,ERROR_SERVER_TRANSPORT_CONFLICT,816
STATUS_CERTIFICATE_VALIDATION_PREFERENCE_CONFLICT,0xC00001B5,ERROR_CERTIFICATE_VALIDATION_PREFERENCE_CONFLICT,817
STATUS_FT_READ_FROM_COPY_FAILURE,0xC00004BF,ERROR_FT_READ_FROM_COPY_FAILURE,818
STATUS_SECTION_DIRECT_MAP_ONLY,0xC0000911,ERROR_SECTION_DIRECT_MAP_ONLY,819
